"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
125, 1.534900069240000e-01, 5.379977779145956e-02, 7.179340349192717e+05, 1.204355832381766e+04, 7.224389180225004e+04, 2.198007918795319e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.610827468314749e+04
126, 1.650400012730000e-01, 5.486709202536137e-02, 4.220440734874241e+05, 1.678162127387553e+04, 4.333061694431357e+04, 1.033325442468214e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.545952544531400e+04
127, 1.769299954180000e-01, 5.583513598033686e-02, 2.877587192585377e+05, -2.894728234222230e+02, -7.538426914963528e+04, -1.411039425365144e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.254948671786637e+04
128, 1.891400069000000e-01, 5.670228146432130e-02, 4.817090355359239e+05, -1.546740355514079e+04, -9.974804534155828e+03, 5.051538383270574e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.674456874044763e+03
129, 2.016600072380000e-01, 5.746811193675738e-02, 8.114614895589044e+05, -1.339112372164598e+03, -5.325785550154367e+04, -1.019869166479665e+01, 0.000000000000000e+00, 0.000000000000000e+00, -3.721929092574346e+03
130, 2.144699990750000e-01, 5.813197420944613e-02, 7.109739814047206e+05, -1.259954387031113e+03, -3.298435129375591e+04, -1.054087462085070e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.265731345416329e+04
131, 2.275699973110000e-01, 5.869456802648413e-02, 5.930751634761556e+05, -6.718836043110485e+03, 4.076177436747045e+04, 2.173737325083914e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.013093405318522e+04
132, 2.409400045870000e-01, 5.915585896897953e-02, 4.593430426729614e+05, 2.173284643746301e+02, 3.242369396245413e+03, 1.612078625451945e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.216351530753128e+03
133, 2.545700073240000e-01, 5.951657836311273e-02, 8.312526870562781e+05, -9.079794096814305e+03, 1.220443841699956e+05, 1.822899740799335e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.302781063288420e+03
134, 2.684499919410000e-01, 5.977765596976551e-02, 2.494145472087466e+05, 6.977200009052422e+02, 8.475862943087188e+03, 1.066727084725065e+01, 0.000000000000000e+00, 0.000000000000000e+00, -7.567832784750000e+03
135, 2.825500071050000e-01, 5.994005483718394e-02, -6.856857665046660e+05, 2.683519562940803e+03, -8.089707043115201e+04, -7.493576443114732e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.779586356020925e+03
136, 2.968699932100000e-01, 6.000550062925582e-02, -6.351048052071857e+05, 3.068423918088397e+03, -7.886851558953269e+04, -8.562117900105715e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.859098009960104e+03
137, 3.113999962810000e-01, 5.997565198183213e-02, 1.773960948468519e+05, -2.827357047171619e+03, -1.471340304762500e+04, 4.541707924487343e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.611234524880617e+03
138, 3.261100053790000e-01, 5.985254444802346e-02, -5.511737839101951e+05, -3.968258490100716e+03, 1.161764449603071e+04, 7.705298731614082e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.498035882858466e+01
139, 3.409900069240000e-01, 5.963847719943702e-02, -8.581896492227959e+04, -2.509872456602955e+03, -8.076042129723526e+03, 3.599416119299900e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.536112679762322e+02
140, 3.560400009160000e-01, 5.933561549045978e-02, -3.247137211249244e+05, -5.722242292727894e+02, -2.122203284289991e+04, 6.151344838409889e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.923595303239595e+02
141, 3.712300062180000e-01, 5.894684318665333e-02, -2.976473729848197e+05, 2.854418380134401e+03, 3.040249430365034e+04, -1.497203467449837e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.239785275378092e+02
142, 3.865399956700000e-01, 5.847520956655861e-02, -3.158547244373308e+05, -1.028946134809458e+03, -4.333148896079516e+04, 7.989984819369402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.943209858381104e+02
143, 4.019699990750000e-01, 5.792324246601335e-02, 8.912112535816290e+05, -2.423390655159199e+03, -9.592195679726137e+01, 2.465068697019866e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.173992930243094e+02
144, 4.174999892710000e-01, 5.729416860686566e-02, 9.023506564581207e+05, -5.583537839479480e+02, 1.083439609092454e+04, 7.268534383770916e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.606368549820143e+02
145, 4.331099987030000e-01, 5.659141825851464e-02, 2.004795400791464e+05, 1.087152496308892e+03, 7.820162263570168e+03, -2.077800370649043e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.586326257534202e+02
146, 4.487800002100000e-01, 5.581859897363720e-02, 8.313409689758081e+05, -2.914980765442995e+02, -5.988866621365418e+03, -1.334893066528006e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.824468569511306e+02
147, 4.645099937920000e-01, 5.497835513414191e-02, 4.609482835559886e+05, -1.486174166053357e+03, -4.029955586135419e+04, -1.569817579709891e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.370108369956718e+02
148, 4.802699983120000e-01, 5.407492053959814e-02, 5.168018897204710e+05, -3.777444757831340e+02, -2.569938748511390e+04, -1.027031705750205e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.217026136236263e+01
149, 4.960500001910000e-01, 5.311153541819326e-02, 7.811238944657565e+05, -1.504373407761653e+03, 3.485369674239038e+03, 1.598575813437324e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.147479705927529e+01
150, 5.118399858470000e-01, 5.209138375948307e-02, 9.088804181040330e+05, -2.309556318355132e+03, 2.733369891992163e+04, 3.074713554492299e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.076536846277191e+02
151, 5.276100039480000e-01, 5.101897737545535e-02, -6.308972456573158e+05, 1.531658961047018e+03, -3.935099187932217e+03, -1.816639100006125e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.476367489645686e+01
152, 5.433599948880000e-01, 4.989683951066199e-02, -3.563706765432708e+05, -3.715785234848231e+02, -8.603529156588649e+03, -5.268813970269444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.157619827037262e+02
153, 5.590599775310000e-01, 4.872955796694115e-02, 8.339626462385092e+05, -2.166377873573840e+03, -1.022126938462500e+04, 1.314730656369134e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.711954400780041e+02
154, 5.747100114820000e-01, 4.751950934859488e-02, -5.325434772397444e+05, -1.776893742218167e+03, -2.793720498190962e+04, 2.051656489198347e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.784974642532145e+02
155, 5.902799963950000e-01, 4.627132533375768e-02, 3.372673336042396e+05, 1.687564675543279e+02, 7.155090940840473e+03, 2.272631905272213e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.427811044247819e+01
156, 6.057599782940000e-01, 4.498807223669178e-02, 3.330093232551095e+04, 1.078732702324384e+03, 1.365267970441931e+04, 1.217056348468898e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.409704829466516e+01
157, 6.211299896240000e-01, 4.367359094194759e-02, 7.666957083702508e+05, -4.998664164193563e+02, 6.225458936847416e+03, 8.506705988228865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.900164678248184e+02
158, 6.363800168040000e-01, 4.233084266562091e-02, 8.777637248802368e+05, -1.384981397906330e+03, 1.036958703658580e+04, 2.455760922779096e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.578537541703967e+02
159, 6.514999866490000e-01, 4.096270419333766e-02, 9.060684598090197e+04, 1.057239897465663e+03, -3.145292186521087e+03, -1.847286611933726e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.467477838472972e+01
160, 6.664699912070000e-01, 3.957289370556494e-02, 8.597124984260732e+05, -2.514457190294276e+02, 9.982284492573886e+03, 1.005003257808304e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.848110850123221e+01
161, 6.812700033190000e-01, 3.816515293304169e-02, -1.609330812580404e+05, -1.868913809670910e+03, -2.581022214993680e+04, -7.034945008937743e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.012179126177039e+02
162, 6.958900094030001e-01, 3.674225211597043e-02, 1.171594943974818e+05, 7.231975293373034e+02, -8.652566380349581e+03, -2.253000835985032e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.063256040406381e+01
163, 7.103199958800001e-01, 3.530689307158652e-02, 9.893831261809686e+05, -3.759470611945590e+03, -3.365710376423147e+04, -5.742850671100608e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.549785558853442e+01
164, 7.245299816130000e-01, 3.386376679305321e-02, 7.822943425940787e+05, 5.270936187239290e+02, 1.490492809380464e+04, 3.829110358794699e-01, 0.000000000000000e+00, 0.000000000000000e+00, -9.116146684947807e+01
165, 7.385200262070000e-01, 3.241453277608040e-02, 6.950895766419523e+05, 6.615399041149585e+02, -2.952099186270716e+02, -1.493073002619320e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.732125326965335e+01
166, 7.522799968720000e-01, 3.096181144522562e-02, 9.227865269934672e+05, -9.053400298370680e+02, 1.069433044810775e+04, 1.492652487986153e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.065873083780161e+02
167, 7.657799720760000e-01, 2.951033727360171e-02, 3.881258409888530e+05, -2.543191834799366e+02, 2.301838203362449e+03, 7.645256700039043e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.754150570868331e+01
168, 7.790099978450000e-01, 2.806276676215449e-02, 9.527743249841903e+05, 2.991898293978449e+03, 4.270225711439656e+04, 1.453111683322234e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.306745622144120e+01
169, 7.919700145720000e-01, 2.662062628442961e-02, -1.883494532534627e+05, 2.358557973604968e+03, 2.183128156677662e+04, 2.123659445932848e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.790608629372942e+01
170, 8.046399950980000e-01, 2.518763605296113e-02, 9.589168427668666e+05, -4.091963755247975e+03, 1.383215615323597e+03, 3.177601849164266e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.587144047212926e+02
171, 8.170099854470000e-01, 2.376642068849115e-02, -7.062740885104738e+05, 5.379861904499721e+03, 6.808545908140368e+03, -5.579495666080986e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.961885552438686e+01
172, 8.290500044819999e-01, 2.236196298315981e-02, -5.485722400854914e+05, 1.333776682062369e+03, -1.102526152171945e+04, -3.426865417982046e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.253068913601567e+02
173, 8.407700061800000e-01, 2.097463226217677e-02, 6.513918875341944e+05, -2.269896194252921e+03, 5.262140419078043e+03, 2.487886338225292e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.920429264815358e+02
174, 8.521599769590000e-01, 1.960709133914372e-02, -7.032930590412139e+05, 4.918370564077059e+03, -9.641051796355274e+03, -7.829934225627418e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.137176747433394e+03
175, 8.631799817090000e-01, 1.826569132102762e-02, 2.027672806519679e+05, 1.254331246715827e+04, -3.367777296726108e+04, -2.225798316232972e+01, 0.000000000000000e+00, 0.000000000000000e+00, -7.105739550662744e+02
176, 8.738499879840000e-01, 1.694956337677533e-02, 3.096913598349012e+05, 1.137742189940292e+04, -4.168912833145643e+04, -2.290905248674056e+01, 0.000000000000000e+00, 0.000000000000000e+00, 7.324835797700781e+02
177, 8.841500282290000e-01, 1.566269158090452e-02, -1.723393383969349e+05, 8.995071666657766e+03, -7.218482516207005e+03, -1.285854784554256e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.761051575173025e+02
178, 8.940600156780000e-01, 1.440916392228702e-02, 6.623453245121263e+05, 8.814011856554840e+03, -1.313375054187742e+03, -1.204094487690533e+01, 0.000000000000000e+00, 0.000000000000000e+00, -4.228712290594873e+01
179, 9.035800099370001e-01, 1.319055953446835e-02, -8.565056550236274e+05, 6.544814832200712e+03, -2.988627419445783e+04, -1.274773341787323e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.817075076998392e+02
180, 9.126999974250000e-01, 1.200973104171110e-02, -9.875169767502516e+05, 1.246873074118937e+04, -2.239386262663004e+04, -1.904966154276077e+01, 0.000000000000000e+00, 0.000000000000000e+00, -3.489749242463540e+02
181, 9.214000105860000e-01, 1.087086069705918e-02, -9.555135291721587e+05, 1.023916801745925e+04, -4.334854710910463e+04, -1.961110737688226e+01, 0.000000000000000e+00, 0.000000000000000e+00, 7.179295766304078e+01
182, 9.296900033950000e-01, 9.774221272349531e-03, -8.763067122729642e+05, 9.979495844291603e+03, -4.892262847051952e+04, -2.048397282293519e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.431011549063853e+03
183, 9.375399947170000e-01, 8.725349486403867e-03, 8.787647395336382e+05, -1.070541964992271e+04, 1.439004111838966e+04, 1.488179861698546e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.193084753054927e+03
184, 9.449599981310000e-01, 7.724467125531491e-03, 8.236062033316735e+05, -6.590980573363851e+03, -3.294047607337975e+03, 8.097585902644173e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.295357523401402e+03
185, 9.519400000570000e-01, 6.774428848839826e-03, 9.779351537353769e+05, 7.425435314062969e+03, -2.744502075976522e+04, -1.560586732268009e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.586888899247182e+02
186, 9.584699869160000e-01, 5.878077433056352e-03, 7.821237314090363e+05, -4.920772280843688e+03, 1.890729086197442e+03, 5.146677549621474e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.146599090348037e+02
187, 9.645400047300000e-01, 5.038225493362627e-03, 9.548296071638715e+05, -3.346323423217965e+03, -1.843747146704541e+04, -2.184190309382918e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.116866760880429e+02
188, 9.701499938960000e-01, 4.256268552403566e-03, -3.957379715262358e+05, -1.032501220202792e+03, -1.873913328756582e+03, 7.701687138211621e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.830159019569614e+01
189, 9.752799868580000e-01, 3.536324145770189e-03, 7.609766235646041e+05, -4.559237024135039e+03, -6.529874038419410e+03, 3.550493668231848e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.849808658486082e+02
190, 9.799500107769999e-01, 2.876826092032643e-03, 5.609352601677153e+05, -2.040184284457312e+04, -1.122233984468816e+04, 2.212787832905722e+01, 0.000000000000000e+00, 0.000000000000000e+00, -9.303846008045798e+01
191, 9.841300249100000e-01, 2.283176811071472e-03, 9.978556773948034e+05, -2.362479179687059e+03, -2.214428630426973e+03, 2.601925231153457e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.733479102776966e+02
192, 9.878399968150000e-01, 1.753609743384430e-03, 9.967810861771897e+05, -1.352988556107376e+04, 2.333599323981112e+04, 2.077897492505813e+01, 0.000000000000000e+00, 0.000000000000000e+00, -9.299822087977226e+02
193, 9.910500049590000e-01, 1.293363843462116e-03, 9.461545470958306e+05, 1.340520159210643e+04, 1.095266096343844e+04, -1.668348964430136e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.193338984224652e+01
194, 9.937800168990000e-01, 9.004365425509819e-04, 9.137427608165597e+05, -1.440566894623006e+04, 8.528632790293024e+03, 1.912468700225446e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.957570613417174e+02
195, 9.960200190539999e-01, 5.769983605901485e-04, 8.257836504612458e+05, -2.952490893687312e+03, 9.393091725367634e+03, 2.416994992835937e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.141112591474025e+02
196, 9.977599978450000e-01, 3.251111630156300e-04, 9.047719241469814e+05, -2.826499604770958e+03, 6.786813537010427e+03, 2.107741155564952e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.110046838418597e+02
197, 9.990000128750000e-01, 1.452537504052920e-04, 7.585046541213349e+05, -1.073318206618505e+04, -7.379643083181475e+03, 1.102756624026667e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.470237539416686e+02
198, 9.997500181200000e-01, 3.632896519016437e-05, 9.749770752239638e+05, -1.663690447212880e+03, 1.274140531140721e+03, 7.443371474597178e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.759121757294457e+02
199, 1.000000000000000e+00, 0.000000000000000e+00, 8.178727411373116e+05, -3.177472261920614e+02, 2.741240997588171e+03, -7.784001013887334e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.703734234576094e+00
